ID,X,Y,Agent,Utility,Food,Timber,Carbon
15,1,5,Forest,-0.002097757010483113,0.04910869042960997,0.5728170883210364,0.5953867409612612
69,6,9,Crop,-0.011326040662762927,0.31674630233826745,0.0,0.1369820884149379
8,0,8,Forest,-0.0024168530904962386,0.04043599534106523,0.2724528590450006,0.34573813153590316
82,8,2,Pasture,-0.012552389780556176,0.22396212254389153,0.0,0.20099356102828006
74,7,4,Forest,-0.00203613090648472,0.048911488616989574,0.44475593316670115,0.44752879233035175
53,5,3,Pasture,-0.006169184036041699,0.32726231601615785,0.0,0.23469282369926583
92,9,2,Pasture,-0.013600911019077806,0.32687511820636767,0.0,0.23318707089772447
7,0,7,Crop,-0.014682477922433738,0.31499836214042276,0.0,0.13721145379933153
23,2,3,Forest,-0.0021713319855798927,0.04614175553228903,0.4123323896370731,0.45059400899684254
34,3,4,Forest,-0.0023765024570357595,0.048605107887354136,0.2544381882266157,0.2373428199233089
18,1,8,Crop,-0.009838081526713456,0.3480629597303052,0.0,0.14166210930136044
55,5,5,Crop,-0.013147247953696992,0.3620172065821623,0.0,0.1434939594645255
1,0,1,Pasture,-0.014573785161979687,0.2880036936471928,0.0,0.2283097208615147
94,9,4,Crop,-0.012976827230686827,0.2410229653960667,0.0,0.1251891046081319
88,8,8,Forest,-0.0023484519813428196,0.047467044351575095,0.32988639984033935,0.3327600395678093
35,3,5,Forest,-0.002544422105748158,0.036035276377700536,0.1719331335527254,0.24484489400268708
13,1,3,Forest,-0.0027945627771690748,0.04852572496199331,0.20387289428329797,0.18428776844061587
99,9,9,Pasture,-0.01083269191842885,0.3042212282032591,0.0,0.2236925599656202
39,3,9,Pasture,-0.012535438020675072,0.2872758132910918,0.0,0.22014054220350038
83,8,3,Pasture,-0.01274672965220231,0.3205766158071537,0.0,0.23148912046230583
93,9,3,Crop,-0.012510533873910771,0.36157108350283584,0.0,0.14340540381199202
47,4,7,Pasture,-0.01075102517730697,0.242751898617943,0.0,0.20625030941901967
41,4,1,Crop,-0.015948611234955425,0.34998993690104774,0.0,0.14290238057264834
43,4,3,Forest,-0.0022011448340726633,0.04910150242903938,0.5680084144562021,0.5897628267450646
24,2,4,Forest,-0.0024076095725988006,0.048336307170067656,0.060893313474464014,0.04599531097115627
14,1,4,Pasture,-0.009581623157218675,0.2211092504378186,0.0,0.2022192018359294
29,2,9,Forest,-0.002792272267106652,0.04245703333172598,0.3300769996177589,0.39872544741942706
51,5,1,Pasture,-0.014645612122651929,0.20709616224759397,0.0,0.19696723857005521
4,0,4,Forest,-0.0021426717692282606,0.047994425374647265,0.20349010446920573,0.18718812076975933
89,8,9,Forest,-0.002789333242067473,0.04791888379357183,0.2293525855753822,0.21544559507151262
28,2,8,Forest,-0.0023308536488660073,0.04837163658316907,0.09338640606428956,0.07524652090259541
63,6,3,Pasture,-0.01199546938308627,0.2566164205960045,0.0,0.212548312148575
87,8,7,Crop,-0.007152384453325892,0.29872932066242136,0.0,0.1343255018010114
3,0,3,Forest,-0.002785409019521787,0.049136515770759885,0.5915473031197209,0.6173409006717595
45,4,5,Pasture,-0.012952578565480372,0.22060703640031348,0.0,0.1997900551473306
78,7,8,Forest,-0.00224166948774394,0.048753874503521255,0.34655779169207634,0.33734216579418685
81,8,1,Crop,-0.009860489880466278,0.3605253645376606,0.0,0.14358974388936205
66,6,6,Crop,-0.013577139911948219,0.3177245572161901,0.0,0.13729943029825858
27,2,7,Pasture,-0.009107199615081975,0.32451348820535303,0.0,0.23256026417307848
65,6,5,Pasture,-0.011215100613818122,0.32535764913864046,0.0,0.2323972430829184
19,1,9,Pasture,-0.012615918776526522,0.27844722560371243,0.0,0.2180041677606543
5,0,5,Forest,-0.002347807871807802,0.04215521813251947,0.32109130263619556,0.3907041952840214
60,6,0,Crop,-0.01544348446574786,0.28659518107937515,0.0,0.13337439222550398
12,1,2,Forest,-0.001996424292087921,0.04911379250335941,0.5762377174719807,0.5993904159510116
84,8,4,Pasture,-0.009980197266449064,0.23871480080106589,0.0,0.20486189122522536
17,1,7,Pasture,-0.011000323153558004,0.25083890385639107,0.0,0.2106037899035321
68,6,8,Pasture,-0.011095252522886883,0.3149405560786013,0.0,0.22810714194267454
22,2,2,Forest,-0.002793061334208309,0.04913219672777536,0.5886278309704949,0.6139138989312817
2,0,2,Forest,-0.002331314399574251,0.04802973742640332,0.18995560568770511,0.17269210407818456
32,3,2,Pasture,-0.014285299999245153,0.24617809682753883,0.0,0.21115767695456344
73,7,3,Pasture,-0.01368976941731481,0.22177742659573876,0.0,0.20021117628883717
37,3,7,Crop,-0.00562541076656923,0.3627167073417692,0.0,0.1435812886031749
33,3,3,Crop,-0.01354589531121095,0.26184704974657114,0.0,0.1294434915384613
96,9,6,Crop,-0.013460967812322509,0.34517807580817783,0.0,0.14100090253752856
79,7,9,Pasture,-0.012427730015835184,0.2303437674548595,0.0,0.2004827648090255
57,5,7,Pasture,-0.01297828255806967,0.16496876049516968,0.0,0.17662478666096332
49,4,9,Forest,-0.002299688815882108,0.049137647848621874,0.5923132436283733,0.6182402963429307
77,7,7,Pasture,-0.009853970633344434,0.31041358960194904,0.0,0.22652499253050545
98,9,8,Pasture,-0.012445622246706714,0.26399653929752626,0.0,0.2116296620056439
71,7,1,Pasture,-0.00991320248855091,0.34747904288479353,0.0,0.24101469690311575
85,8,5,Crop,-0.013723912494578853,0.15101599006175326,0.0,0.10710662829362148
72,7,2,Pasture,-0.01023641148344872,0.2384699377692212,0.0,0.20635448521369731
52,5,2,Forest,-0.002210237470431131,0.048342199715479976,0.06679077201732787,0.05116245040136866
97,9,7,Forest,-0.0022068391882767878,0.04696309093881638,0.3837150925430558,0.40305371648016464
86,8,6,Forest,-0.0027295855454656467,0.04912436969990911,0.5833484985671339,0.6077214608596226
76,7,6,Forest,-0.0024761350216942744,0.04858342383880706,0.2408017128450035,0.2228876513081169
59,5,9,Forest,-0.0023478093382307184,0.04910838359549389,0.5726115791067629,0.5951462855226636
90,9,0,Forest,-0.0023979178094947623,0.047597213210084574,0.3078889088611772,0.3059347011585243
75,7,5,Pasture,-0.011609013588132511,0.23944107110619098,0.0,0.205112644877766
26,2,6,Forest,-0.0027344148981009696,0.04660925884216589,0.40222538151539833,0.4308012906334825
11,1,1,Crop,-0.014341995292949248,0.3840653042746116,0.0,0.14841488293225089
44,4,4,Crop,-0.015166935082071984,0.2806107002154699,0.0,0.13199950993065857
50,5,0,Crop,-0.011319911391428635,0.2696405707177778,0.0,0.13086675736286854
9,0,9,Pasture,-0.010407924985388223,0.3183392665655336,0.0,0.23087051449262463
