ID,X,Y,Agent,Utility,Food,Timber,Carbon
17,1,7,Pasture,0.009557207974396336,0.23172560236060552,0.0,0.2037357898763536
99,9,9,Pasture,0.01069700133699909,0.298490766379809,0.0,0.22176918214177585
92,9,2,Pasture,0.011291719549908773,0.3112133991162528,0.0,0.22886493327513918
80,8,0,Pasture,0.011742745932059014,0.3387153497336436,0.0,0.23881791299791266
19,1,9,Pasture,0.010164471199625835,0.31488858724114915,0.0,0.229237039832071
42,4,2,Crop,0.007857053150898402,0.1684233176643819,0.0,0.11178319619928093
32,3,2,Pasture,0.009505502002532648,0.18934585134469,0.0,0.1900083975897982
27,2,7,Pasture,0.011239949363628876,0.29714649602794974,0.0,0.22477809693929426
30,3,0,Pasture,0.012451424408213854,0.32785981988100316,0.0,0.23934508685134856
70,7,0,Pasture,0.00998244876650542,0.3205638229819503,0.0,0.23385177432550378
23,2,3,Forest,0.029025516606537557,0.046390375948158785,0.4085797243195819,0.4420118943788148
1,0,1,Pasture,0.010592884018581585,0.32618842901144435,0.0,0.24021967376995185
40,4,0,Forest,0.030960379152836857,0.04908265005045138,0.5554528340728858,0.5751031539500946
